ts,occ
448.7224547278036,3.0
448.74526461722104,4.0
448.81380511388033,3.0
448.89519476686297,4.0
448.9305684811326,5.0
449.0621706841554,6.0
449.1204606477691,5.0
449.2881596958313,4.0
449.3395648330382,5.0
449.3723051125983,6.0
449.53778213782294,5.0
449.53778213782294,6.0
449.67187404998236,5.0
449.67187404998236,6.0
449.79056773121323,5.0
449.8597177755797,4.0
449.89556318121475,5.0
449.9023339764548,4.0
449.9683836341496,5.0
449.97452023411563,6.0
449.975501141148,5.0
450.06001862980816,4.0
450.1093446778599,5.0
450.11551116369475,4.0
450.1240508632232,5.0
450.2046282824001,4.0
450.30514279935437,3.0
450.3303687932181,4.0
450.34110285281787,5.0
450.36172350085144,4.0
450.3844164676134,3.0
450.4330039735526,2.0
450.46826318860207,3.0
450.4694464620266,4.0
450.6147704419513,3.0
450.6597571754961,2.0
450.6908948547278,1.0
450.698231686156,2.0
450.884042728272,3.0
450.97377649286835,4.0
451.1766288025841,3.0
451.2257619723182,2.0
451.3864209071549,3.0
451.4508644484612,4.0
451.4973514882913,5.0
451.5254500362132,4.0
451.5254500362132,5.0
451.6144501385246,4.0
451.6144501385246,5.0
451.64184919101547,4.0
451.64184919101547,5.0
451.8809142171136,4.0
451.8809142171136,5.0
451.937466208071,4.0
451.937466208071,5.0
451.95771357769974,4.0
451.95771357769974,5.0
452.0417793281503,6.0
452.2028607840404,5.0
452.2028607840404,6.0
452.2217587147438,5.0
452.2217587147438,6.0
452.25440255224345,5.0
452.25440255224345,6.0
452.2871348111225,5.0
452.28842302832265,4.0
452.2942711685931,5.0
452.30136309199156,6.0
452.38144752770995,7.0
452.45691512938333,6.0
452.45691512938333,7.0
452.4821145923025,6.0
452.4821145923025,7.0
452.4825289036675,6.0
452.4825289036675,7.0
452.5071564597826,6.0
452.50780756004684,7.0
452.5358804508927,6.0
452.5358804508927,7.0
452.6355884688315,6.0
452.6355884688315,7.0
452.6376819752861,6.0
452.6376819752861,7.0
452.6889184746141,6.0
452.7244351923467,5.0
452.78699086485875,4.0
452.86557817930225,5.0
452.9937043539942,4.0
453.0023090059319,5.0
453.00710558462345,6.0
453.09983835768594,7.0
453.124729462239,6.0
453.124729462239,7.0
453.1383005036405,6.0
453.1769359190379,5.0
453.2107590077565,4.0
453.21900386793806,3.0
453.27142890804436,4.0
453.2827184530301,5.0
453.38108502743415,6.0
453.42784704601195,5.0
453.5725243556672,4.0
453.63925151317113,3.0
453.69824314546526,4.0
453.72129070374245,5.0
453.8212636705627,4.0
453.88263654619567,5.0
453.9446157213532,4.0
453.99536540395064,5.0
454.0249726121646,4.0
454.2277995131669,3.0
454.2707918056849,4.0
454.27823658454724,5.0
454.3319987839163,4.0
454.3890954830531,5.0
454.54657768270874,4.0
454.5537712873767,3.0
454.62210191315626,4.0
454.63241369077576,5.0
454.63784073486414,6.0
454.6411926369533,5.0
454.6586947958038,6.0
454.68416767074797,5.0
454.6976420048123,4.0
454.8098236706065,5.0
454.83201373287676,4.0
454.88018807222744,3.0
454.8987375315964,2.0
455.0292966992513,3.0
455.04108106641894,2.0
455.1713219745403,3.0
455.2192188807677,2.0
455.22971028420216,1.0
455.340576977437,2.0
455.3650445971138,3.0
455.3679537650796,4.0
455.4805749135975,3.0
455.61945163752097,4.0
455.90762092759985,5.0
455.9488013323358,6.0
455.9603201052411,7.0
456.164956899121,6.0
456.41077980199276,5.0
456.41077980199276,6.0
456.50125934351007,5.0
456.50125934351007,6.0
456.61131337612926,7.0
456.7167974603055,6.0
456.7167974603055,7.0
456.72838133252185,6.0
456.72838133252185,7.0
456.8695721552703,6.0
456.8695721552703,7.0
456.89387890958943,6.0
456.89387890958943,7.0
456.943917573157,6.0
456.943917573157,7.0
456.99396861429005,6.0
457.0489571200554,5.0
457.18777425749704,4.0
457.2370041945795,5.0
457.2548568498509,6.0
457.3934717178129,5.0
457.411509132134,4.0
457.5625497409253,3.0
457.66995722200505,2.0
457.71260182525293,3.0
457.72598082098,4.0
457.94123825731486,3.0
457.94123825731486,4.0
458.1787219953988,3.0
458.1787219953988,4.0
458.3656576393192,3.0
458.3656576393192,4.0
458.49116193141094,3.0
458.49116193141094,4.0
458.5127998480703,3.0
458.5127998480703,4.0
458.6731497030598,3.0
458.6731497030598,4.0
458.9206508491096,3.0
458.9206508491096,4.0
459.35667388717707,3.0
459.35667388717707,4.0
459.4017885980227,3.0
459.4017885980227,4.0
459.5068783183953,3.0
459.5068783183953,4.0
459.5874437075222,3.0
459.5874437075222,4.0
459.6973073506695,3.0
459.6973073506695,4.0
459.7690703664959,3.0
459.7690703664959,4.0
460.09315479195425,3.0
460.09315479195425,4.0
460.1108260095704,3.0
460.1108260095704,4.0
460.54578396977155,3.0
460.54578396977155,4.0
460.825268134483,3.0
460.825268134483,4.0
461.07274114798275,3.0
461.07274114798275,4.0
461.13886996805576,3.0
461.13886996805576,4.0
461.35559944580064,3.0
461.35559944580064,4.0
461.4152365591858,3.0
461.4152365591858,4.0
461.50732142994724,3.0
461.50732142994724,4.0
461.511203999761,5.0
461.51625197998067,4.0
461.51625197998067,5.0
461.6134878173884,4.0
461.6134878173884,5.0
461.67616449912896,4.0
461.67616449912896,5.0
461.7418023343094,6.0
461.7479132151664,5.0
461.7479132151664,6.0
461.8193644267908,5.0
461.8193644267908,6.0
461.8955711067892,5.0
461.8955711067892,6.0
461.92414075902485,5.0
461.92414075902485,6.0
461.97153313604974,5.0
461.97153313604974,6.0
461.9973900117957,5.0
461.9973900117957,6.0
462.0150814940702,5.0
462.0150814940702,6.0
462.05044364764024,5.0
462.05044364764024,6.0
462.2099646482582,5.0
462.2099646482582,6.0
462.66220601750604,5.0
462.66220601750604,6.0
462.6836144042206,7.0
462.852558395059,6.0
462.852558395059,7.0
462.8625557593921,6.0
462.8625557593921,7.0
462.95965194783395,6.0
462.95965194783395,7.0
463.0096968487369,6.0
463.0096968487369,7.0
463.08681484951245,6.0
463.08681484951245,7.0
463.1523227537361,6.0
463.1523227537361,7.0
463.16049918791555,6.0
463.16049918791555,7.0
463.18122343071207,6.0
463.18122343071207,7.0
463.2169159431711,6.0
463.2169159431711,7.0
463.23279059951767,6.0
463.23279059951767,7.0
463.2824032436892,6.0
463.2824032436892,7.0
463.3777609716911,6.0
463.3777609716911,7.0
463.41671342833763,6.0
463.41671342833763,7.0
463.5218839319562,6.0
463.5218839319562,7.0
463.5230945876231,6.0
463.59402683391346,5.0
463.59402683391346,6.0
463.78783156223153,5.0
463.78783156223153,6.0
463.8165778909552,5.0
463.91982344637677,4.0
463.9581305111623,5.0
463.9840864824675,4.0
464.24569881677127,3.0
464.3464624702272,4.0
464.400652077998,3.0
464.44647587412015,2.0
464.5494272843975,3.0
464.6196518828096,4.0
464.86381224176944,3.0
464.9076557442362,4.0
